runs,wickets,overs,runs_last_5,wickets_last_5,total
32,1,2.5,32,1,214
32,2,2.6,32,2,214
33,2,3.1,33,2,214
33,2,3.2,33,2,214
33,2,3.3,33,2,214
33,2,3.4,33,2,214
33,2,3.5,33,2,214
33,2,3.6,33,2,214
33,2,4.1,33,2,214
37,2,4.2,37,2,214
41,2,4.3,41,2,214
41,2,4.4,41,2,214
44,2,4.5,44,2,214
48,2,4.6,48,2,214
48,2,5.1,48,2,214
52,2,5.2,48,2,214
52,2,5.3,48,2,214
52,2,5.4,48,2,214
53,2,5.4,45,2,214
57,2,5.5,45,2,214
58,2,5.6,45,2,214
58,2,6.1,44,2,214
59,2,6.2,41,2,214
59,2,6.3,41,2,214
60,2,6.4,42,2,214
60,2,6.5,38,2,214
61,2,6.6,39,2,214
67,2,7.1,45,1,214
68,2,7.2,46,1,214
69,2,7.3,43,1,214
70,2,7.4,38,1,214
71,2,7.5,39,0,214
72,2,7.6,39,0,214
74,2,8.1,41,0,214
75,2,8.2,42,0,214
75,3,8.3,42,1,214
76,3,8.4,43,1,214
77,3,8.5,44,1,214
78,3,8.6,45,1,214
79,3,9.1,42,1,214
83,3,9.2,42,1,214
83,3,9.3,42,1,214
84,3,9.4,40,1,214
84,3,9.5,36,1,214
85,3,9.6,37,1,214
86,3,10.1,34,1,214
87,3,10.2,35,1,214
87,3,10.3,35,1,214
88,3,10.4,35,1,214
89,3,10.4,32,1,214
95,3,10.5,37,1,214
99,3,10.6,41,1,214
99,3,11.1,40,1,214
100,3,11.2,41,1,214
101,3,11.3,41,1,214
101,3,11.4,41,1,214
102,3,11.5,41,1,214
108,3,11.6,41,1,214
109,3,12.1,41,1,214
111,3,12.2,42,1,214
117,3,12.3,47,1,214
118,3,12.4,47,1,214
118,3,12.5,46,1,214
118,3,12.6,44,1,214
119,3,13.1,44,1,214
121,3,13.2,46,0,214
127,3,13.3,51,0,214
128,3,13.4,51,0,214
129,3,13.5,51,0,214
129,3,13.6,50,0,214
133,3,14.1,50,0,214
134,3,14.1,51,0,214
135,3,14.2,51,0,214
136,3,14.3,52,0,214
138,3,14.4,53,0,214
142,3,14.5,56,0,214
148,3,14.6,61,0,214
149,3,15.1,62,0,214
153,3,15.2,65,0,214
154,3,15.3,65,0,214
158,3,15.4,63,0,214
159,3,15.5,60,0,214
160,3,15.6,61,0,214
161,3,16.1,61,0,214
165,3,16.2,64,0,214
169,3,16.3,68,0,214
171,3,16.4,69,0,214
171,3,16.5,63,0,214
171,3,16.6,62,0,214
177,3,17.1,66,0,214
178,3,17.2,61,0,214
179,3,17.3,61,0,214
185,3,17.4,67,0,214
186,3,17.5,68,0,214
186,4,17.6,67,1,214
190,4,18.1,69,1,214
191,4,18.2,64,1,214
195,4,18.3,67,1,214
196,4,18.3,67,1,214
197,4,18.3,68,1,214
198,4,18.4,65,1,214
199,4,18.5,65,1,214
203,4,18.6,68,1,214
203,4,19.1,67,1,214
204,4,19.1,66,1,214
208,4,19.2,66,1,214
212,4,19.3,64,1,214
212,4,19.4,63,1,214
214,4,19.5,61,1,214
214,5,19.6,60,2,214
0,0,0.1,0,0,182
0,0,0.2,0,0,182
1,0,0.3,1,0,182
2,0,0.4,2,0,182
2,0,0.5,2,0,182
2,0,0.6,2,0,182
7,0,1.1,7,0,182
7,0,1.2,7,0,182
8,0,1.3,8,0,182
8,1,1.4,8,1,182
8,1,1.5,8,1,182
8,1,1.6,8,1,182
9,1,2.1,9,1,182
9,1,2.2,9,1,182
13,1,2.3,13,1,182
14,1,2.4,14,1,182
14,1,2.5,14,1,182
15,1,2.6,15,1,182
15,1,3.1,15,1,182
15,1,3.2,15,1,182
16,1,3.3,16,1,182
20,1,3.4,20,1,182
21,1,3.5,21,1,182
25,1,3.6,25,1,182
29,1,4.1,29,1,182
30,1,4.1,30,1,182
30,1,4.2,30,1,182
34,1,4.3,34,1,182
38,1,4.4,38,1,182
40,1,4.5,40,1,182
43,1,4.6,43,1,182
43,1,5.1,43,1,182
45,1,5.2,44,1,182
51,1,5.3,49,1,182
51,1,5.4,49,1,182
55,1,5.5,53,1,182
56,1,5.5,49,1,182
60,1,5.6,53,1,182
61,1,6.1,53,1,182
65,1,6.2,57,0,182
66,1,6.3,58,0,182
68,1,6.4,60,0,182
69,1,6.5,60,0,182
70,1,6.6,61,0,182
74,1,7.1,61,0,182
75,1,7.2,61,0,182
75,1,7.3,61,0,182
75,1,7.4,60,0,182
81,1,7.5,66,0,182
81,1,7.6,66,0,182
81,2,8.1,65,1,182
83,2,8.2,63,1,182
84,2,8.3,63,1,182
85,2,8.4,60,1,182
86,2,8.5,57,1,182
86,2,8.6,56,1,182
87,2,9.1,57,1,182
89,2,9.2,55,1,182
91,2,9.3,53,1,182
91,2,9.4,51,1,182
92,2,9.5,49,1,182
94,2,9.6,51,1,182
95,2,10.1,50,1,182
101,2,10.2,50,1,182
105,2,10.3,54,1,182
106,2,10.4,51,1,182
107,2,10.5,51,1,182
107,3,10.6,47,2,182
107,3,11.1,46,2,182
108,3,11.2,43,2,182
108,3,11.3,42,2,182
109,3,11.4,41,2,182
109,3,11.5,40,2,182
110,3,11.6,40,2,182
111,3,12.1,37,2,182
113,3,12.2,38,2,182
113,3,12.3,38,2,182
114,3,12.4,39,2,182
115,3,12.5,34,2,182
116,3,12.6,35,2,182
117,3,13.1,36,1,182
118,3,13.2,35,1,182
119,3,13.3,35,1,182
121,3,13.4,36,1,182
121,4,13.5,35,2,182
122,4,13.6,36,2,182
123,4,14.1,36,2,182
127,4,14.2,38,2,182
127,4,14.3,36,2,182
131,4,14.4,40,2,182
132,4,14.5,40,2,182
138,4,14.6,44,2,182
142,4,15.1,47,2,182
142,4,15.2,41,2,182
142,4,15.3,37,2,182
143,4,15.4,37,2,182
145,4,15.5,38,2,182
146,4,15.6,39,1,182
147,4,16.1,40,1,182
151,4,16.2,43,1,182
152,4,16.3,44,1,182
152,5,16.4,43,2,182
152,5,16.5,43,2,182
152,5,16.6,42,2,182
154,5,17.1,43,2,182
155,5,17.2,42,2,182
155,5,17.3,42,2,182
155,6,17.4,41,3,182
156,6,17.5,41,3,182
157,6,17.5,41,3,182
157,6,17.6,40,3,182
159,6,18.1,41,3,182
159,7,18.2,40,4,182
163,7,18.3,42,4,182
163,7,18.4,42,3,182
167,7,18.5,45,3,182
169,7,18.5,46,3,182
169,8,18.6,42,4,182
170,8,19.1,43,4,182
170,9,19.2,39,5,182
174,9,19.3,42,5,182
175,9,19.4,37,5,182
181,9,19.5,39,5,182
182,10,19.6,40,6,182
1,0,0.1,1,0,135
1,1,0.2,1,1,135
1,1,0.3,1,1,135
1,1,0.4,1,1,135
1,1,0.5,1,1,135
1,1,0.6,1,1,135
1,1,1.1,1,1,135
2,1,1.2,2,1,135
2,1,1.3,2,1,135
3,1,1.4,3,1,135
4,1,1.4,4,1,135
10,1,1.5,10,1,135
16,1,1.6,16,1,135
16,1,2.1,16,1,135
16,2,2.2,16,2,135
16,2,2.3,16,2,135
17,2,2.4,17,2,135
17,2,2.5,17,2,135
17,2,2.6,17,2,135
21,2,3.1,21,2,135
21,2,3.2,21,2,135
25,2,3.3,25,2,135
25,2,3.4,25,2,135
25,2,3.5,25,2,135
29,2,3.6,29,2,135
33,2,4.1,33,2,135
37,2,4.2,37,2,135
38,2,4.3,38,2,135
38,2,4.4,38,2,135
42,2,4.5,42,2,135
42,2,4.6,41,2,135
42,2,5.1,41,1,135
42,2,5.2,41,1,135
43,2,5.3,42,1,135
47,2,5.4,46,1,135
53,2,5.5,52,1,135
57,2,5.6,56,1,135
58,2,6.1,56,1,135
59,2,6.2,57,1,135
59,3,6.3,56,2,135
61,3,6.4,57,2,135
61,3,6.5,51,2,135
62,3,6.5,46,2,135
63,3,6.5,47,2,135
64,3,6.6,48,1,135
65,3,7.1,49,1,135
65,4,7.2,48,2,135
66,4,7.3,49,2,135
67,4,7.4,50,2,135
68,4,7.5,47,2,135
68,4,7.6,47,2,135
68,4,8.1,43,2,135
69,4,8.2,44,2,135
70,4,8.3,45,2,135
76,4,8.4,47,2,135
76,4,8.5,43,2,135
76,4,8.6,39,2,135
77,4,9.1,39,2,135
77,4,9.2,39,2,135
77,4,9.3,35,2,135
77,5,9.4,35,3,135
77,5,9.5,35,3,135
77,5,9.6,35,3,135
77,5,10.1,34,3,135
78,5,10.2,31,3,135
78,5,10.3,25,3,135
78,5,10.4,21,3,135
78,5,10.5,20,3,135
78,5,10.6,19,3,135
78,5,11.1,19,2,135
78,5,11.2,17,2,135
78,5,11.3,17,2,135
78,6,11.4,16,3,135
78,6,11.5,15,3,135
78,6,11.6,14,3,135
78,6,12.1,13,3,135
79,6,12.2,14,2,135
80,6,12.3,14,2,135
86,6,12.4,19,2,135
87,6,12.5,19,2,135
88,6,12.6,20,2,135
89,6,13.1,21,2,135
89,6,13.2,20,2,135
90,6,13.3,20,2,135
90,6,13.4,14,2,135
90,6,13.5,14,2,135
90,7,13.6,14,3,135
94,7,14.1,17,3,135
94,7,14.2,17,3,135
94,7,14.3,17,3,135
95,7,14.4,18,2,135
95,7,14.5,18,2,135
95,7,14.6,18,2,135
95,7,15.1,18,2,135
101,7,15.2,23,2,135
107,7,15.3,29,2,135
107,7,15.4,29,2,135
108,7,15.5,30,2,135
108,7,15.6,30,2,135
109,7,16.1,31,2,135
109,7,16.2,31,2,135
111,7,16.3,33,2,135
111,7,16.4,33,1,135
111,7,16.5,33,1,135
112,7,16.6,34,1,135
113,7,17.1,35,1,135
113,7,17.2,34,1,135
117,7,17.3,37,1,135
119,7,17.4,33,1,135
120,7,17.5,33,1,135
121,7,17.6,33,1,135
125,7,18.1,36,1,135
129,7,18.2,40,1,135
130,7,18.3,40,1,135
130,7,18.4,40,1,135
130,7,18.5,40,1,135
130,7,18.6,40,0,135
131,7,19.1,37,0,135
131,8,19.2,37,1,135
133,8,19.2,39,1,135
134,8,19.3,39,1,135
134,8,19.4,39,1,135
134,8,19.5,39,1,135
135,8,19.6,40,1,135
2,0,0.1,2,0,147
3,0,0.2,3,0,147
3,0,0.3,3,0,147
4,0,0.4,4,0,147
4,0,0.5,4,0,147
8,0,0.6,8,0,147
8,0,1.1,8,0,147
8,0,1.2,8,0,147
9,0,1.2,9,0,147
13,0,1.3,13,0,147
19,0,1.4,19,0,147
23,0,1.5,23,0,147
24,0,1.6,24,0,147
26,0,2.1,26,0,147
32,0,2.2,32,0,147
32,1,2.3,32,1,147
32,2,2.4,32,2,147
32,2,2.5,32,2,147
32,2,2.6,32,2,147
33,2,3.1,33,2,147
33,2,3.2,33,2,147
37,2,3.3,37,2,147
37,2,3.4,37,2,147
37,2,3.5,37,2,147
38,2,3.6,38,2,147
38,2,4.1,38,2,147
38,2,4.2,38,2,147
38,2,4.3,38,2,147
42,2,4.4,42,2,147
46,2,4.5,46,2,147
50,2,4.6,48,2,147
50,2,5.1,47,2,147
51,2,5.2,48,2,147
55,2,5.3,51,2,147
61,2,5.4,57,2,147
61,3,5.5,53,3,147
61,3,5.6,53,3,147
61,3,6.1,53,3,147
61,3,6.2,52,3,147
61,3,6.3,48,3,147
61,3,6.4,42,3,147
61,3,6.5,38,3,147
62,3,6.5,38,3,147
63,3,6.6,37,3,147
64,3,7.1,32,3,147
64,4,7.2,32,3,147
64,4,7.3,32,2,147
64,4,7.4,32,2,147
64,4,7.5,32,2,147
65,4,7.6,32,2,147
65,4,8.1,32,2,147
66,4,8.2,29,2,147
66,4,8.3,29,2,147
67,4,8.3,30,2,147
67,4,8.4,29,2,147
68,4,8.5,30,2,147
69,4,8.6,31,2,147
70,4,9.1,32,2,147
70,4,9.2,28,2,147
70,5,9.3,24,3,147
70,5,9.4,20,3,147
71,5,9.5,21,3,147
72,5,9.6,21,3,147
73,5,10.1,18,3,147
74,5,10.2,13,3,147
74,5,10.3,13,2,147
74,5,10.4,13,2,147
75,5,10.5,14,2,147
75,5,10.6,14,2,147
75,5,11.1,14,2,147
76,5,11.2,15,2,147
77,5,11.3,16,2,147
78,5,11.4,16,2,147
79,5,11.5,16,2,147
79,5,11.6,15,2,147
81,5,12.1,17,1,147
85,5,12.2,21,1,147
86,5,12.3,22,1,147
86,5,12.4,22,1,147
87,5,12.5,22,1,147
87,5,12.6,22,1,147
88,5,13.1,22,1,147
88,5,13.2,22,1,147
90,5,13.3,23,1,147
91,5,13.4,24,1,147
92,5,13.5,24,1,147
92,5,13.6,23,1,147
96,5,14.1,26,1,147
97,5,14.2,27,1,147
98,5,14.3,28,0,147
98,6,14.4,28,1,147
102,6,14.5,31,1,147
104,6,14.6,32,1,147
105,6,15.1,32,1,147
106,6,15.2,32,1,147
106,6,15.3,32,1,147
107,6,15.3,33,1,147
107,6,15.4,32,1,147
108,6,15.5,33,1,147
108,6,15.6,33,1,147
114,6,16.1,38,1,147
115,6,16.2,38,1,147
116,6,16.3,38,1,147
116,6,16.4,37,1,147
117,6,16.5,38,1,147
118,6,16.5,37,1,147
119,6,16.6,34,1,147
121,6,17.1,35,1,147
121,7,17.2,35,2,147
122,7,17.3,35,2,147
123,7,17.4,36,2,147
124,7,17.5,36,2,147
126,7,17.6,38,2,147
127,7,18.1,37,2,147
127,8,18.2,36,3,147
128,8,18.3,36,3,147
129,8,18.4,37,3,147
133,8,18.5,37,3,147
134,8,18.6,37,3,147
138,8,19.1,40,3,147
142,8,19.2,44,2,147
143,8,19.3,41,2,147
144,8,19.4,40,2,147
145,8,19.4,40,2,147
145,9,19.5,39,3,147
147,9,19.6,41,3,147
0,0,0.1,0,0,154
4,0,0.2,4,0,154
4,0,0.3,4,0,154
5,0,0.4,5,0,154
6,0,0.4,6,0,154
6,0,0.5,6,0,154
6,0,0.6,6,0,154
6,0,1.1,6,0,154
6,0,1.2,6,0,154
10,0,1.3,10,0,154
10,0,1.4,10,0,154
10,0,1.5,10,0,154
14,0,1.6,14,0,154
15,0,2.1,15,0,154
15,1,2.2,15,1,154
15,1,2.3,15,1,154
15,1,2.4,15,1,154
15,1,2.5,15,1,154
15,1,2.6,15,1,154
15,1,3.1,15,1,154
18,1,3.2,18,1,154
18,1,3.3,18,1,154
18,1,3.4,18,1,154
18,2,3.5,18,2,154
18,2,3.6,18,2,154
19,2,4.1,19,2,154
19,2,4.2,19,2,154
19,2,4.3,19,2,154
20,2,4.3,20,2,154
21,2,4.4,21,2,154
22,2,4.5,22,2,154
22,2,4.6,18,2,154
23,2,5.0,19,2,154
27,2,5.1,22,2,154
27,3,5.2,21,3,154
27,3,5.3,21,3,154
27,3,5.4,21,3,154
27,3,5.5,21,3,154
27,3,5.6,21,3,154
27,3,6.1,17,3,154
28,3,6.2,18,3,154
29,3,6.3,19,3,154
30,3,6.4,16,3,154
31,3,6.5,16,3,154
35,3,6.6,20,2,154
39,3,7.1,24,2,154
40,3,7.2,25,2,154
41,3,7.3,26,2,154
41,3,7.4,26,2,154
42,3,7.5,27,2,154
42,3,7.6,24,2,154
42,3,8.1,24,2,154
43,3,8.2,25,2,154
44,3,8.3,26,1,154
45,3,8.4,27,1,154
46,3,8.5,27,1,154
47,3,8.6,28,1,154
47,3,9.1,28,1,154
48,3,9.2,28,1,154
52,3,9.3,31,1,154
53,3,9.4,31,1,154
53,3,9.5,31,1,154
54,3,9.6,31,1,154
54,3,10.1,27,1,154
55,3,10.2,28,0,154
55,4,10.3,28,1,154
55,4,10.4,28,1,154
56,4,10.5,29,1,154
56,4,10.6,29,1,154
57,4,11.1,30,1,154
58,4,11.1,30,1,154
58,4,11.2,29,1,154
60,4,11.3,30,1,154
61,4,11.4,30,1,154
61,4,11.5,26,1,154
61,4,11.6,22,1,154
62,4,12.1,22,1,154
66,4,12.2,25,1,154
67,4,12.3,26,1,154
68,4,12.4,26,1,154
69,4,12.5,27,1,154
69,4,12.6,27,1,154
73,4,13.1,30,1,154
79,4,13.2,35,1,154
79,5,13.3,34,2,154
83,5,13.4,37,2,154
84,5,13.5,37,2,154
84,5,13.6,37,2,154
87,5,14.1,39,2,154
91,5,14.2,39,2,154
92,5,14.3,39,2,154
93,5,14.4,40,2,154
99,5,14.5,45,2,154
99,5,14.6,45,2,154
101,5,15.1,46,2,154
102,5,15.2,47,1,154
104,5,15.3,49,1,154
106,5,15.4,50,1,154
112,5,15.5,56,1,154
114,5,15.6,57,1,154
116,5,16.0,58,1,154
116,5,16.1,58,1,154
122,5,16.2,62,1,154
122,6,16.3,61,2,154
123,6,16.4,62,2,154
124,6,16.5,63,2,154
124,6,16.6,62,2,154
125,6,17.1,59,2,154
126,6,17.2,59,2,154
132,6,17.3,64,2,154
134,6,17.4,65,2,154
135,6,17.5,66,2,154
135,6,17.6,62,2,154
136,6,18.1,57,2,154
137,6,18.2,58,1,154
141,6,18.3,58,1,154
145,6,18.4,61,1,154
146,6,18.5,62,1,154
147,6,18.6,60,1,154
148,6,19.1,57,1,154
149,6,19.2,57,1,154
149,6,19.3,56,1,154
153,6,19.4,54,1,154
154,6,19.5,55,1,154
154,7,19.6,53,2,154
0,0,0.1,0,0,158
1,0,0.2,1,0,158
2,0,0.3,2,0,158
3,0,0.4,3,0,158
7,0,0.5,7,0,158
8,0,0.6,8,0,158
9,0,1.0,9,0,158
10,0,1.1,10,0,158
11,0,1.2,11,0,158
11,0,1.3,11,0,158
11,1,1.4,11,1,158
11,1,1.5,11,1,158
11,1,1.6,11,1,158
11,1,2.1,11,1,158
12,1,2.2,12,1,158
12,2,2.3,12,2,158
16,2,2.4,16,2,158
16,2,2.5,16,2,158
17,2,2.6,17,2,158
18,2,3.1,18,2,158
18,2,3.2,18,2,158
22,2,3.3,22,2,158
26,2,3.4,26,2,158
27,2,3.5,27,2,158
28,2,3.5,28,2,158
29,2,3.6,29,2,158
33,2,4.1,33,2,158
34,2,4.2,34,2,158
35,2,4.3,35,2,158
36,2,4.4,36,2,158
40,2,4.5,40,2,158
40,2,4.6,39,2,158
40,2,5.1,38,2,158
40,2,5.2,37,2,158
44,2,5.3,37,2,158
44,2,5.4,36,2,158
45,2,5.5,36,2,158
45,3,5.6,35,3,158
45,3,6.1,34,3,158
46,3,6.2,35,3,158
46,3,6.3,35,2,158
48,3,6.4,37,2,158
48,3,6.5,37,2,158
50,3,6.5,39,2,158
54,3,6.6,42,2,158
54,4,7.1,42,2,158
55,4,7.2,39,2,158
56,4,7.3,40,2,158
57,4,7.4,40,2,158
58,4,7.5,40,2,158
58,4,7.6,40,2,158
58,4,8.1,36,2,158
58,4,8.2,32,2,158
59,4,8.3,32,2,158
60,4,8.4,32,2,158
60,4,8.5,31,2,158
60,4,8.6,27,2,158
62,4,9.1,28,2,158
64,4,9.2,29,2,158
68,4,9.3,32,2,158
69,4,9.4,29,2,158
69,4,9.5,29,2,158
69,4,9.6,29,2,158
75,4,10.1,35,2,158
76,4,10.2,32,2,158
76,4,10.3,32,2,158
76,4,10.4,31,2,158
80,4,10.5,35,1,158
81,4,10.6,36,1,158
82,4,11.1,36,1,158
86,4,11.2,40,1,158
86,4,11.3,38,1,158
87,4,11.4,39,1,158
88,4,11.5,38,1,158
88,5,11.6,34,2,158
88,5,12.1,34,1,158
92,5,12.2,37,1,158
92,5,12.3,36,1,158
93,5,12.4,36,1,158
93,5,12.5,35,1,158
94,5,12.6,36,1,158
94,5,13.1,36,1,158
95,5,13.2,37,1,158
96,5,13.2,37,1,158
96,5,13.3,36,1,158
97,5,13.4,37,1,158
97,5,13.5,37,1,158
98,5,13.6,36,1,158
99,5,14.1,35,1,158
100,5,14.2,32,1,158
101,5,14.3,32,1,158
105,5,14.4,36,1,158
106,5,14.5,37,1,158
107,5,14.6,32,1,158
108,5,15.1,32,1,158
110,5,15.2,34,1,158
111,5,15.3,35,1,158
117,5,15.4,37,1,158
121,5,15.5,40,1,158
122,5,15.6,40,1,158
123,5,16.1,37,1,158
124,5,16.1,38,1,158
125,5,16.2,38,1,158
125,6,16.3,37,2,158
126,6,16.4,38,1,158
127,6,16.5,39,1,158
128,6,16.6,36,1,158
130,6,17.1,38,1,158
131,6,17.2,38,1,158
135,6,17.3,42,1,158
139,6,17.4,45,1,158
139,7,17.5,45,2,158
139,7,17.6,44,2,158
141,7,18.1,45,2,158
142,7,18.2,46,2,158
146,7,18.3,49,2,158
147,7,18.4,50,2,158
148,7,18.5,50,2,158
152,7,18.6,53,2,158
153,7,19.1,53,2,158
155,7,19.2,54,2,158
155,7,19.3,50,2,158
156,7,19.4,50,2,158
157,7,19.5,50,2,158
158,8,19.6,50,3,158
1,0,0.1,1,0,178
1,0,0.2,1,0,178
1,0,0.3,1,0,178
1,0,0.4,1,0,178
1,0,0.5,1,0,178
1,0,0.6,1,0,178
1,0,1.1,1,0,178
2,0,1.2,2,0,178
2,0,1.3,2,0,178
6,0,1.4,6,0,178
7,0,1.5,7,0,178
11,0,1.6,11,0,178
12,0,2.1,12,0,178
13,0,2.2,13,0,178
13,0,2.3,13,0,178
14,0,2.3,14,0,178
14,0,2.4,14,0,178
15,0,2.4,15,0,178
17,0,2.5,17,0,178
18,0,2.6,18,0,178
18,0,3.1,18,0,178
18,0,3.2,18,0,178
18,0,3.3,18,0,178
18,0,3.4,18,0,178
22,0,3.5,22,0,178
22,1,3.6,22,1,178
22,1,4.1,22,1,178
22,1,4.2,22,1,178
22,1,4.3,22,1,178
23,1,4.4,23,1,178
24,1,4.5,23,1,178
25,1,4.6,24,1,178
26,1,5.1,25,1,178
30,1,5.2,29,1,178
31,1,5.3,30,1,178
35,1,5.4,34,1,178
35,1,5.5,34,1,178
36,1,5.6,34,1,178
36,1,6.1,34,1,178
42,1,6.2,36,1,178
42,2,6.3,35,2,178
43,2,6.4,32,2,178
43,2,6.5,31,2,178
43,2,6.6,30,2,178
44,2,7.1,31,2,178
45,2,7.2,31,2,178
47,2,7.3,33,2,178
48,2,7.4,33,2,178
50,2,7.5,33,2,178
50,2,7.6,32,2,178
51,2,8.1,33,2,178
52,2,8.2,34,2,178
53,2,8.3,35,2,178
54,2,8.4,36,2,178
54,2,8.5,32,2,178
60,2,8.6,38,1,178
61,2,9.1,39,1,178
62,2,9.2,40,1,178
63,2,9.3,41,1,178
64,2,9.4,41,1,178
65,2,9.5,41,1,178
65,2,9.6,40,1,178
65,2,10.1,39,1,178
66,2,10.2,36,1,178
70,2,10.3,39,1,178
71,2,10.4,36,1,178
72,2,10.5,37,1,178
72,2,10.6,36,1,178
73,2,11.1,37,1,178
74,2,11.2,32,1,178
75,2,11.3,33,0,178
81,2,11.4,38,0,178
82,2,11.5,39,0,178
83,3,11.6,40,1,178
83,3,12.1,39,1,178
84,3,12.2,39,1,178
86,3,12.3,39,1,178
86,3,12.4,38,1,178
86,3,12.5,36,1,178
86,3,12.6,36,1,178
87,3,13.1,36,1,178
87,3,13.2,35,1,178
88,3,13.3,35,1,178
89,3,13.4,35,1,178
92,3,13.5,38,1,178
94,3,13.6,34,1,178
94,3,14.1,33,1,178
94,3,14.2,32,1,178
98,3,14.3,35,1,178
102,3,14.4,38,1,178
102,3,14.5,37,1,178
102,3,14.6,37,1,178
108,3,15.1,43,1,178
114,3,15.2,48,1,178
114,3,15.3,44,1,178
115,3,15.4,44,1,178
116,3,15.5,44,1,178
116,3,15.6,44,1,178
117,3,16.1,44,1,178
121,3,16.2,47,1,178
121,3,16.3,46,1,178
125,3,16.4,44,1,178
126,3,16.5,44,1,178
132,3,16.6,49,0,178
133,3,17.1,50,0,178
134,3,17.2,50,0,178
135,3,17.3,49,0,178
139,3,17.4,53,0,178
140,3,17.5,54,0,178
140,3,17.6,54,0,178
141,3,18.0,54,0,178
145,3,18.1,58,0,178
149,3,18.2,61,0,178
155,3,18.3,66,0,178
159,3,18.4,67,0,178
163,3,18.5,69,0,178
164,3,18.6,70,0,178
164,3,19.1,70,0,178
168,3,19.2,70,0,178
174,3,19.3,72,0,178
178,3,19.4,76,0,178
178,4,19.5,76,1,178
178,5,19.6,70,2,178
1,0,0.1,1,0,137
5,0,0.2,5,0,137
5,1,0.3,5,1,137
6,1,0.4,6,1,137
6,2,0.5,6,2,137
6,2,0.6,6,2,137
6,2,1.1,6,2,137
7,2,1.2,7,2,137
11,2,1.3,11,2,137
15,2,1.4,15,2,137
15,2,1.5,15,2,137
15,2,1.6,15,2,137
15,2,2.1,15,2,137
15,2,2.2,15,2,137
16,2,2.3,16,2,137
16,2,2.4,16,2,137
22,2,2.5,22,2,137
22,2,2.6,22,2,137
22,2,3.1,22,2,137
23,2,3.2,23,2,137
24,2,3.2,24,2,137
28,2,3.3,28,2,137
28,2,3.4,28,2,137
32,2,3.5,32,2,137
33,2,3.6,33,2,137
33,2,4.1,33,2,137
33,2,4.2,33,2,137
37,2,4.3,37,2,137
37,2,4.4,37,2,137
37,2,4.5,37,2,137
38,2,4.6,37,2,137
39,2,5.1,34,2,137
40,2,5.2,35,1,137
40,3,5.3,34,2,137
40,3,5.4,34,1,137
40,3,5.5,34,1,137
40,3,5.6,34,1,137
44,3,6.1,37,1,137
45,3,6.2,34,1,137
46,3,6.3,31,1,137
46,3,6.4,31,1,137
46,3,6.5,31,1,137
47,3,6.6,32,1,137
47,3,7.1,32,1,137
47,3,7.2,31,1,137
47,3,7.3,31,1,137
48,3,7.4,26,1,137
49,3,7.5,27,1,137
49,3,7.6,27,1,137
50,3,8.1,27,1,137
54,3,8.2,30,1,137
55,3,8.3,27,1,137
55,3,8.4,27,1,137
55,3,8.5,23,1,137
55,3,8.6,22,1,137
55,3,9.1,22,1,137
56,3,9.2,23,1,137
56,3,9.3,19,1,137
56,3,9.4,19,1,137
56,3,9.5,19,1,137
60,3,9.6,22,1,137
61,3,10.1,22,1,137
65,3,10.2,25,1,137
66,3,10.3,26,0,137
67,3,10.4,27,0,137
67,3,10.5,27,0,137
71,3,10.6,31,0,137
72,3,11.1,28,0,137
73,3,11.2,28,0,137
73,3,11.3,27,0,137
74,3,11.4,28,0,137
74,3,11.5,28,0,137
74,4,11.6,27,1,137
74,4,12.1,27,1,137
75,4,12.2,28,1,137
75,4,12.3,28,1,137
76,4,12.4,28,1,137
77,4,12.5,28,1,137
77,4,12.6,28,1,137
77,5,13.1,27,2,137
77,5,13.2,23,2,137
77,6,13.3,22,3,137
77,6,13.4,22,3,137
77,6,13.5,22,3,137
77,6,13.6,22,3,137
81,6,14.1,26,3,137
82,6,14.2,26,3,137
83,6,14.3,27,3,137
87,6,14.4,31,3,137
87,6,14.5,31,3,137
87,6,14.6,27,3,137
88,6,15.1,27,3,137
89,6,15.2,24,3,137
90,6,15.2,24,3,137
90,7,15.3,23,4,137
91,7,15.4,24,4,137
92,7,15.5,21,4,137
93,7,15.6,21,4,137
94,7,16.1,21,4,137
94,7,16.2,21,4,137
95,7,16.3,21,4,137
96,7,16.3,22,4,137
97,7,16.4,23,3,137
98,7,16.5,24,3,137
104,7,16.6,29,3,137
108,7,17.1,33,3,137
109,7,17.2,33,3,137
115,7,17.3,38,3,137
116,7,17.4,39,3,137
117,7,17.5,40,2,137
118,7,17.6,41,2,137
119,7,18.1,42,1,137
120,7,18.2,43,1,137
121,7,18.3,44,1,137
124,7,18.3,47,1,137
124,7,18.4,43,1,137
125,7,18.5,43,1,137
126,7,18.6,43,1,137
130,7,19.1,43,1,137
131,7,19.2,44,1,137
131,8,19.3,44,2,137
135,8,19.4,47,2,137
135,8,19.5,46,2,137
136,8,19.5,46,2,137
137,8,19.6,47,1,137
1,0,0.1,1,0,191
1,0,0.2,1,0,191
2,0,0.3,2,0,191
2,0,0.4,2,0,191
3,0,0.5,3,0,191
3,0,0.6,3,0,191
4,0,1.1,4,0,191
5,0,1.2,5,0,191
5,0,1.3,5,0,191
9,0,1.4,9,0,191
13,0,1.5,13,0,191
17,0,1.6,17,0,191
18,0,2.0,18,0,191
19,0,2.1,19,0,191
19,0,2.2,19,0,191
23,0,2.3,23,0,191
